RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,churn_probability,predicted_churn,customer_id,segment,age,gender,city,branch_code,annual_income_inr,credit_score,tenure_months,num_products_held,products_held,is_digital_user,preferred_channel,relationship_manager,has_loan,has_credit_card,has_investments,churn_flag,avg_monthly_balance_inr_mean,avg_monthly_balance_inr_std,avg_monthly_balance_inr_min,avg_monthly_balance_inr_max,num_debit_txns_mean,num_debit_txns_sum,num_credit_txns_mean,num_credit_txns_sum,digital_logins_mean,digital_logins_sum,branch_visits_mean,branch_visits_sum,total_complaints,avg_nps,balance_trend_slope,recency_ratio,complaint_month_pct,login_trend_slope,segment_enc,gender_enc,city_enc,branch_code_enc,products_held_enc,preferred_channel_enc,cluster
4811,15799186,Sagese,632,France,Male,38,4,0.0,2,0,0,192505.62,0,0.036695812,0,CUST004811,Affluent,32.0,F,Mumbai,BR003,1028618.0,626.0,75.0,1.0,FD,0.0,Branch,0.0,0.0,0.0,0.0,1.0,60935.345,23795.265502848742,26186.64,105508.2,10.0,120.0,3.25,39.0,0.0,0.0,1.8333333333333333,22.0,1.0,4.916666666666667,4998.328111888112,1.4789691409704098,0.0833333333333333,0.0,0.0,0.0,6.0,2.0,473.0,0.0,1.0
4812,15686941,Hutchinson,575,Spain,Female,26,7,0.0,2,1,0,112507.63,0,0.043191526,0,CUST004812,Mass,0.0,0,Spain,0,0.0,575.0,7.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4813,15601172,Nelson,672,France,Male,31,6,91125.75,1,1,0,177295.92,0,0.06740944,0,CUST004813,HNI,56.0,F,Delhi,BR010,3024891.0,606.0,73.0,2.0,"Current,Demat",1.0,Branch,1.0,0.0,0.0,1.0,0.0,251676.18916666668,64052.65001028798,173065.0,343913.8,15.25,183.0,4.916666666666667,59.0,7.166666666666667,86.0,0.5833333333333334,7.0,0.0,8.083333333333334,2570.7033916083915,0.9331622695323032,0.0,-0.1398601398601398,1.0,0.0,3.0,9.0,184.0,0.0,2.0
4814,15723858,Schiavone,517,Spain,Male,39,3,0.0,2,0,1,12465.51,0,0.042521622,0,CUST004814,Affluent,53.0,M,Bangalore,BR018,976229.0,755.0,113.0,3.0,"FD,Demat,Savings",1.0,Net_Banking,0.0,0.0,0.0,1.0,0.0,71369.11333333333,20690.666770763764,49233.39,106268.41,13.916666666666666,167.0,4.416666666666667,53.0,6.583333333333333,79.0,0.5833333333333334,7.0,0.0,8.416666666666666,-81.91398601398524,1.0847558091505092,0.0,-0.1923076923076923,0.0,1.0,1.0,17.0,544.0,2.0,0.0
4815,15615896,Chienezie,621,Spain,Male,39,8,0.0,2,1,0,36122.96,0,0.04287059,0,CUST004815,Mass,0.0,0,Spain,0,0.0,621.0,8.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4816,15737647,Obioma,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0,0.8691805,1,CUST004816,Affluent,0.0,0,Germany,0,0.0,775.0,6.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,135120.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4817,15582841,Butusov,600,France,Male,29,8,0.0,2,0,1,34747.43,0,0.023251481,0,CUST004817,Mass,48.0,M,Mumbai,BR003,360583.0,790.0,47.0,2.0,"Savings,Current",0.0,Branch,0.0,0.0,0.0,0.0,0.0,32138.814166666667,7050.221768023858,19505.03,40239.54,13.916666666666666,167.0,5.25,63.0,0.0,0.0,1.8333333333333333,22.0,0.0,6.5,-980.3025524475524,0.8941176842796192,0.0,0.0,2.0,1.0,6.0,2.0,965.0,0.0,0.0
4818,15760090,Pisano,640,France,Male,28,7,0.0,2,1,1,131097.9,0,0.010428092,0,CUST004818,Mass,0.0,0,France,0,0.0,640.0,7.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4819,15588587,Stetson,752,France,Female,36,1,86837.95,1,1,1,105280.55,0,0.121465534,0,CUST004819,Affluent,42.0,M,Delhi,BR001,1246660.0,744.0,120.0,2.0,"Insurance,FD",0.0,Branch,0.0,0.0,0.0,1.0,0.0,96556.435,21243.395245771848,67906.33,142317.2,14.75,177.0,4.833333333333333,58.0,0.0,0.0,1.5,18.0,0.0,7.583333333333333,144.86111888111893,0.9695042756687352,0.0,0.0,0.0,1.0,3.0,0.0,705.0,0.0,0.0
4820,15683157,Waring,613,France,Male,26,4,100446.57,1,0,1,149653.81,0,0.064651154,0,CUST004820,Affluent,27.0,M,Bangalore,BR027,1136877.0,768.0,111.0,2.0,"Demat,Current",1.0,Branch,0.0,0.0,0.0,1.0,0.0,81327.26833333333,21471.782205061107,58726.9,113498.31,13.333333333333334,160.0,4.166666666666667,50.0,8.25,99.0,0.6666666666666666,8.0,1.0,6.916666666666667,-54.10118881118876,0.9006481714015069,0.0833333333333333,-0.1573426573426573,0.0,1.0,1.0,26.0,338.0,0.0,0.0
4821,15694209,Fanucci,484,France,Female,32,3,0.0,2,1,1,139390.99,0,0.03369166,0,CUST004821,Mass,0.0,0,France,0,0.0,484.0,3.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4822,15655875,Thao,511,France,Female,33,3,0.0,2,1,0,132436.71,0,0.05108284,0,CUST004822,Mass,0.0,0,France,0,0.0,511.0,3.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4823,15805704,Murphy,745,France,Female,32,2,0.0,4,0,1,179705.13,1,0.853346,1,CUST004823,Mass,43.0,F,Ahmedabad,BR010,504866.0,686.0,13.0,2.0,"Demat,FD",1.0,Phone,0.0,0.0,0.0,1.0,0.0,38263.755833333336,6265.026859739939,27362.5,48611.47,14.333333333333334,172.0,5.083333333333333,61.0,7.833333333333333,94.0,0.5,6.0,0.0,8.083333333333334,-362.8732517482518,0.9169785616122256,0.0,-0.1888111888111887,2.0,0.0,0.0,9.0,363.0,3.0,0.0
4824,15744789,McConnell,786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0,0.115116954,0,CUST004824,Mass,40.0,M,Mumbai,BR009,335943.0,619.0,39.0,2.0,"Loan,FD",1.0,Net_Banking,0.0,1.0,0.0,0.0,0.0,25798.689166666667,7085.428332535673,17143.89,39030.41,14.583333333333334,175.0,4.666666666666667,56.0,7.583333333333333,91.0,0.3333333333333333,4.0,1.0,8.166666666666666,-425.7191258741261,0.9083568728273966,0.0833333333333333,-0.0594405594405594,2.0,1.0,6.0,8.0,859.0,2.0,0.0
4825,15799357,Armfield,727,France,Male,35,5,136364.46,1,0,0,142754.71,0,0.07111909,0,CUST004825,Affluent,62.0,F,Hyderabad,BR026,1402041.0,642.0,101.0,2.0,"Insurance,Savings",0.0,Branch,0.0,0.0,0.0,1.0,0.0,107213.97333333331,24758.783847798823,74358.91,142136.49,17.083333333333332,205.0,5.083333333333333,61.0,0.0,0.0,1.75,21.0,0.0,8.666666666666666,-315.6928671328676,1.0745756224678154,0.0,0.0,0.0,0.0,4.0,25.0,758.0,0.0,0.0
4826,15726153,Fanucci,622,France,Male,31,5,106260.67,1,1,1,2578.43,0,0.026782146,0,CUST004826,HNI,28.0,F,Delhi,BR045,1633467.0,758.0,74.0,1.0,Credit_Card,0.0,Branch,0.0,0.0,1.0,0.0,1.0,84428.83666666667,30025.34968943238,42853.66,132726.07,10.833333333333334,130.0,2.4166666666666665,29.0,0.0,0.0,1.6666666666666667,20.0,0.0,5.083333333333333,5531.855314685315,1.1970326492428986,0.0,0.0,1.0,0.0,3.0,44.0,0.0,0.0,1.0
4827,15713346,Panina,794,France,Male,24,10,146126.75,1,1,1,88992.05,0,0.011971341,0,CUST004827,Affluent,31.0,F,Delhi,BR028,728025.0,816.0,37.0,3.0,"Savings,Current,Loan",1.0,Phone,0.0,1.0,0.0,0.0,0.0,58103.47166666667,13196.274001806058,39178.45,79992.98,15.666666666666666,188.0,6.0,72.0,7.416666666666667,89.0,0.75,9.0,0.0,7.666666666666667,-2168.622657342657,0.6976867716106324,0.0,0.1083916083916083,0.0,0.0,3.0,27.0,988.0,3.0,0.0
4828,15665053,Nixon,636,Spain,Male,52,4,111284.53,1,0,1,32936.44,1,0.24098301,0,CUST004828,Affluent,0.0,0,Spain,0,0.0,636.0,4.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,111284.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,15592379,Walker,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0,0.34360027,0,CUST004829,Affluent,63.0,F,Kolkata,BR045,678210.0,817.0,120.0,1.0,FD,1.0,Mobile,0.0,0.0,0.0,0.0,0.0,59449.880833333336,14189.011892570225,40713.78,76580.47,15.916666666666666,191.0,6.916666666666667,83.0,7.583333333333333,91.0,0.5,6.0,2.0,8.333333333333334,-100.77527972027966,0.8251772016622557,0.1666666666666666,0.2342657342657343,0.0,0.0,5.0,44.0,473.0,1.0,0.0
4830,15692599,Chiemela,687,France,Male,34,5,128270.56,1,1,0,191092.62,0,0.079719946,0,CUST004830,Mass,46.0,M,Hyderabad,BR015,233537.0,785.0,59.0,3.0,"Demat,Credit_Card,Loan",1.0,Net_Banking,0.0,1.0,1.0,1.0,0.0,20990.365833333333,4700.860038108033,12704.59,26645.86,14.166666666666666,170.0,5.166666666666667,62.0,5.916666666666667,71.0,0.5833333333333334,7.0,0.0,8.75,582.773041958042,1.082083044773346,0.0,0.2202797202797203,2.0,1.0,4.0,14.0,328.0,2.0,0.0
4831,15620758,Martel,660,Spain,Male,30,4,0.0,2,1,0,129149.06,0,0.022504644,0,CUST004831,Affluent,59.0,M,Pune,BR023,640053.0,701.0,17.0,4.0,"Demat,Insurance,Savings,Current",1.0,Phone,0.0,0.0,0.0,1.0,0.0,52230.7225,12341.010807308012,35312.55,69061.61,16.916666666666668,203.0,6.333333333333333,76.0,8.083333333333334,97.0,0.5833333333333334,7.0,0.0,8.166666666666666,453.5498251748256,1.0780359826804502,0.0,0.1083916083916083,0.0,1.0,7.0,22.0,412.0,3.0,0.0
4832,15637428,Briggs,660,France,Male,35,7,0.0,2,1,0,13218.6,0,0.035302706,0,CUST004832,Mass,0.0,0,France,0,0.0,660.0,7.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4833,15808389,Iheatu,617,France,Female,79,7,0.0,1,1,1,160589.18,0,0.28136465,0,CUST004833,Mass,41.0,M,Bangalore,BR024,309253.0,804.0,94.0,2.0,"Insurance,Savings",0.0,Branch,0.0,0.0,0.0,1.0,0.0,25637.905,6185.0172648888165,15500.96,35636.79,15.166666666666666,182.0,5.166666666666667,62.0,0.0,0.0,1.3333333333333333,16.0,2.0,8.083333333333334,173.58999999999986,1.149392027799386,0.1666666666666666,0.0,2.0,1.0,1.0,23.0,758.0,0.0,0.0
4834,15807003,Jennings,762,France,Male,32,10,191775.65,1,1,0,179657.83,0,0.058758054,0,CUST004834,Mass,31.0,M,Hyderabad,BR039,576281.0,811.0,22.0,3.0,"FD,Savings,Insurance",1.0,Phone,0.0,0.0,0.0,1.0,0.0,44734.6175,12268.436905154867,30366.83,61500.51,17.166666666666668,206.0,6.25,75.0,7.666666666666667,92.0,0.5,6.0,1.0,8.166666666666666,-803.5252797202796,1.0061666677695087,0.0833333333333333,-0.4825174825174825,2.0,1.0,4.0,38.0,619.0,3.0,0.0
4835,15702912,Ch'en,752,Spain,Female,35,2,0.0,1,1,0,44335.54,1,0.21420422,0,CUST004835,Mass,0.0,0,Spain,0,0.0,752.0,2.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,15590623,Kovalyov,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0,0.047312077,0,CUST004836,Mass,0.0,0,Spain,0,0.0,561.0,4.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,85141.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4837,15728078,Yeh,609,France,Male,26,10,126392.18,1,0,1,43651.49,0,0.026849456,0,CUST004837,HNI,41.0,M,Delhi,BR008,4180695.0,668.0,102.0,2.0,"Loan,Insurance",1.0,Net_Banking,1.0,1.0,0.0,1.0,0.0,375884.7266666666,89076.77108929583,220694.71,480421.43,17.0,204.0,5.166666666666667,62.0,8.583333333333334,103.0,0.5833333333333334,7.0,1.0,7.75,-15304.167062937066,0.7954089790447433,0.0833333333333333,-0.1223776223776223,1.0,1.0,3.0,7.0,887.0,2.0,2.0
4838,15708256,Chien,803,France,Male,28,3,0.0,2,1,0,159654.0,0,0.020936025,0,CUST004838,Mass,0.0,0,France,0,0.0,803.0,3.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4839,15582335,Brown,556,France,Female,40,9,129860.37,1,0,0,17992.94,0,0.19847836,0,CUST004839,Mass,38.0,F,Mumbai,BR021,458868.0,638.0,59.0,1.0,Demat,1.0,Branch,0.0,0.0,0.0,1.0,0.0,38023.90833333333,8267.022493403132,24345.05,51061.28,15.583333333333334,187.0,5.583333333333333,67.0,7.333333333333333,88.0,0.4166666666666667,5.0,1.0,7.166666666666667,576.0486713286709,1.1136569729449193,0.0833333333333333,-0.1678321678321678,2.0,0.0,6.0,20.0,309.0,0.0,0.0
4840,15649150,Buddicom,531,France,Female,53,5,127642.44,1,1,0,141501.45,1,0.76821613,1,CUST004840,Affluent,0.0,0,France,0,0.0,531.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,127642.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4841,15691647,McGregor,411,France,Female,35,2,0.0,2,1,1,93825.78,0,0.034470215,0,CUST004841,Mass,42.0,F,Pune,BR011,380945.0,688.0,75.0,3.0,"Loan,Savings,Insurance",1.0,Phone,0.0,1.0,0.0,1.0,0.0,34604.714166666665,6010.631650027924,24994.9,44392.45,14.333333333333334,172.0,4.833333333333333,58.0,8.666666666666666,104.0,0.75,9.0,1.0,8.166666666666666,474.7842307692304,1.1764350005295263,0.0833333333333333,6.2110379000008765e-18,2.0,0.0,7.0,10.0,935.0,3.0,0.0
4842,15668270,Thompson,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1,0.24094269,0,CUST004842,Affluent,0.0,0,Germany,0,0.0,587.0,5.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,125584.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4843,15624820,Ross,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1,0.90308154,1,CUST004843,Mass,37.0,M,Mumbai,BR046,361725.0,766.0,37.0,1.0,FD,1.0,Branch,0.0,0.0,0.0,0.0,0.0,26997.039166666666,8565.969349828909,19651.82,41938.1,15.333333333333334,184.0,5.083333333333333,61.0,8.083333333333334,97.0,0.25,3.0,0.0,8.083333333333334,-410.39828671328667,1.0687621275596346,0.0,-0.0174825174825174,2.0,1.0,6.0,45.0,473.0,0.0,0.0
4844,15736254,Ch'ang,654,France,Male,29,2,91955.61,1,1,0,37065.66,0,0.06851419,0,CUST004844,Affluent,61.0,M,Bangalore,BR014,1382468.0,772.0,109.0,4.0,"Credit_Card,FD,Demat,Current",1.0,Branch,0.0,0.0,1.0,1.0,0.0,109038.01,29894.49058175192,72570.69,160895.02,14.333333333333334,172.0,5.583333333333333,67.0,7.833333333333333,94.0,0.5833333333333334,7.0,1.0,7.0,-1638.4134965034964,0.8941089456143334,0.0833333333333333,0.0839160839160839,0.0,1.0,1.0,13.0,60.0,0.0,0.0
4845,15720814,Warren,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0,0.09098275,0,CUST004845,Mass,63.0,F,Chennai,BR050,470774.0,607.0,115.0,3.0,"Credit_Card,Savings,Insurance",0.0,Branch,0.0,0.0,1.0,1.0,0.0,42049.80833333333,6579.612023547829,31862.88,52918.87,15.0,180.0,4.166666666666667,50.0,0.0,0.0,1.75,21.0,0.0,8.666666666666666,360.62776223776245,1.028889703411898,0.0,0.0,2.0,0.0,2.0,49.0,148.0,0.0,0.0
4846,15642997,Uspenskaya,655,France,Female,36,2,147149.59,1,1,1,87816.86,0,0.063692406,0,CUST004846,Affluent,25.0,F,Hyderabad,BR041,1004351.0,724.0,51.0,4.0,"Demat,Loan,Savings,Current",0.0,Branch,0.0,1.0,0.0,1.0,0.0,76306.88416666667,17951.155657310992,52531.56,113052.39,15.75,189.0,4.583333333333333,55.0,0.0,0.0,1.0833333333333333,13.0,0.0,8.0,506.4079370629365,0.9478551735216688,0.0,0.0,0.0,0.0,4.0,40.0,437.0,0.0,0.0
4847,15693200,King,752,France,Female,36,7,0.0,2,1,0,184866.86,0,0.05176412,0,CUST004847,Mass,0.0,0,France,0,0.0,752.0,7.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4848,15624596,Trentini,534,France,Female,23,5,104822.45,1,0,1,160176.47,0,0.07287973,0,CUST004848,Mass,31.0,M,Mumbai,BR018,454434.0,805.0,117.0,4.0,"Demat,Insurance,Credit_Card,Savings",1.0,Mobile,0.0,0.0,1.0,1.0,0.0,43974.333333333336,5948.375100342085,31340.51,51429.9,15.083333333333334,181.0,5.166666666666667,62.0,7.333333333333333,88.0,0.4166666666666667,5.0,0.0,8.0,243.8590909090908,1.1110648894596034,0.0,-0.2657342657342657,2.0,1.0,6.0,17.0,393.0,1.0,0.0
4849,15807167,Konovalova,635,France,Male,42,1,146766.72,2,0,1,164357.1,0,0.22758046,0,CUST004849,NRI,64.0,M,Mumbai,BR010,2055021.0,681.0,50.0,3.0,"FD,Savings,Demat",1.0,Branch,0.0,0.0,0.0,1.0,0.0,172178.775,52538.0338666668,110203.44,239307.7,14.333333333333334,172.0,4.416666666666667,53.0,7.25,87.0,0.3333333333333333,4.0,2.0,7.916666666666667,6164.97020979021,1.1694463150774157,0.1666666666666666,0.1433566433566433,3.0,1.0,6.0,9.0,613.0,0.0,2.0
4850,15660301,Dellucci,491,Germany,Male,70,6,148745.92,2,1,1,17818.33,0,0.2701027,0,CUST004850,Affluent,0.0,0,Germany,0,0.0,491.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,148745.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,15593094,Goddard,516,France,Male,27,9,0.0,1,1,0,142680.64,1,0.051478583,0,CUST004851,Mass,57.0,M,Kolkata,BR024,355929.0,603.0,86.0,3.0,"Credit_Card,Insurance,Loan",1.0,Branch,0.0,1.0,1.0,1.0,0.0,29720.671666666665,7888.85624693562,19434.64,39451.06,16.416666666666668,197.0,4.833333333333333,58.0,8.25,99.0,0.3333333333333333,4.0,2.0,8.666666666666666,274.37671328671297,1.1307251217671963,0.1666666666666666,-0.1293706293706293,2.0,1.0,5.0,23.0,93.0,0.0,0.0
4852,15618239,Neumann,530,France,Female,48,0,0.0,1,1,0,85081.09,0,0.7693582,1,CUST004852,NRI,46.0,F,Pune,BR025,5510424.0,762.0,118.0,3.0,"Savings,Credit_Card,Demat",1.0,Branch,1.0,0.0,1.0,1.0,0.0,452169.0466666666,87674.64406778353,295476.01,584680.91,14.083333333333334,169.0,4.5,54.0,7.0,84.0,0.25,3.0,0.0,9.083333333333334,8822.748741258742,1.2689152921929288,0.0,-0.1748251748251748,3.0,0.0,7.0,24.0,945.0,0.0,2.0
4853,15574137,Ch'in,687,Spain,Male,35,3,0.0,2,1,1,176450.19,0,0.012783374,0,CUST004853,Mass,50.0,F,Bangalore,BR036,480721.0,735.0,79.0,2.0,"Loan,FD",1.0,Net_Banking,0.0,1.0,0.0,0.0,0.0,39871.7625,12529.059935505664,25139.54,54996.73,15.0,180.0,4.0,48.0,8.0,96.0,0.6666666666666666,8.0,0.0,8.166666666666666,-374.7256993006994,0.8285774299637515,0.0,-0.0489510489510489,2.0,0.0,1.0,35.0,859.0,2.0,0.0
4854,15614740,Walters,684,France,Female,41,6,135203.81,2,1,1,121967.88,0,0.14160016,0,CUST004854,Affluent,0.0,0,France,0,0.0,684.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,135203.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4855,15574071,Muravyova,706,Germany,Male,23,2,93301.97,2,0,1,127187.04,0,0.0276773,0,CUST004855,Mass,0.0,0,Germany,0,0.0,706.0,2.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,93301.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4856,15671148,Barry,490,Germany,Male,33,5,96341.0,2,0,0,108313.34,0,0.054556526,0,CUST004856,Mass,0.0,0,Germany,0,0.0,490.0,5.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,96341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4857,15721921,Woolnough,796,France,Male,44,8,165326.2,1,1,1,57205.55,0,0.0546015,0,CUST004857,Affluent,0.0,0,France,0,0.0,796.0,8.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,165326.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4858,15717995,Keen,849,France,Male,27,0,0.0,2,0,1,157891.86,0,0.008517046,0,CUST004858,Mass,0.0,0,France,0,0.0,849.0,0.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,15632050,Liebe,779,France,Female,41,10,99786.2,1,1,0,86927.53,0,0.38050815,0,CUST004859,Mass,0.0,0,France,0,0.0,779.0,10.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,99786.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4860,15647111,White,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0,0.034170546,0,CUST004860,Affluent,0.0,0,Spain,0,0.0,794.0,4.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,114440.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,15759991,Hunter,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,0.119731076,0,CUST004861,Affluent,57.0,F,Kolkata,BR041,1141806.0,777.0,11.0,3.0,"Credit_Card,Loan,Demat",1.0,Net_Banking,0.0,1.0,1.0,1.0,0.0,112499.59916666668,18448.255799227616,77350.64,133016.07,15.083333333333334,181.0,4.75,57.0,8.0,96.0,0.4166666666666667,5.0,0.0,7.833333333333333,2142.987517482518,1.057364739825969,0.0,-0.1538461538461538,0.0,0.0,5.0,40.0,111.0,2.0,0.0
4862,15790204,Myers,663,Spain,Female,22,9,0.0,1,1,0,29135.89,1,0.060450125,0,CUST004862,Mass,0.0,0,Spain,0,0.0,663.0,9.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4863,15686780,Rogova,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0,0.306986,0,CUST004863,Mass,58.0,F,Hyderabad,BR020,557184.0,849.0,117.0,3.0,"FD,Insurance,Loan",0.0,Branch,0.0,1.0,0.0,1.0,1.0,34601.090000000004,13569.768180964891,13916.4,57537.46,9.0,108.0,2.5,30.0,0.0,0.0,0.8333333333333334,10.0,1.0,5.916666666666667,3312.0012587412584,1.5129982646372726,0.0833333333333333,0.0,2.0,0.0,4.0,19.0,567.0,0.0,1.0
4864,15640491,Raff,464,France,Female,33,10,147493.7,2,1,0,100447.53,0,0.12484582,0,CUST004864,Mass,36.0,M,Hyderabad,BR049,545076.0,661.0,78.0,2.0,"Current,Loan",0.0,Branch,0.0,1.0,0.0,0.0,1.0,31929.04,11160.649490258986,15544.5,54110.89,9.833333333333334,118.0,2.75,33.0,0.0,0.0,1.4166666666666667,17.0,2.0,4.833333333333333,2241.364055944056,1.5667657484018938,0.1666666666666666,0.0,2.0,1.0,4.0,48.0,259.0,0.0,1.0
